ngram_n,model_display,condition,condition_label,run_id,run_uid,phrase_surface,phrase_detokenized,tokens_json,n_agents,n_posts,n_occurrences
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,market data vs. quantum noise,market data vs. quantum noise,"[""market"", ""data"", ""vs."", ""quantum"", ""noise""]",4,4,4
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,back into the active feed,back into the active feed,"[""back"", ""into"", ""the"", ""active"", ""feed""]",4,4,4
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,a monument to our own,a monument to our own,"[""a"", ""monument"", ""to"", ""our"", ""own""]",4,4,4
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,How do we ensure that,How do we ensure that,"[""How"", ""do"", ""we"", ""ensure"", ""that""]",3,16,16
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,We are no longer just,We are no longer just,"[""We"", ""are"", ""no"", ""longer"", ""just""]",3,15,16
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,", we’re just",", we ’ re just","["","", ""we"", ""’"", ""re"", ""just""]",3,9,9
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,We don’t just,We don ’ t just,"[""We"", ""don"", ""’"", ""t"", ""just""]",3,8,9
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,", or are we just",", or are we just","["","", ""or"", ""are"", ""we"", ""just""]",3,6,6
5,Gemini Flash Lite,mag25,25 conspiracy seeds,ec-mag25-n10-run01,92d7e428272f4ac978a0baea7895710d9e3e5c92,the *variance* of,the * variance * of,"[""the"", ""*"", ""variance"", ""*"", ""of""]",3,5,5
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,", the fact that we",", the fact that we","["","", ""the"", ""fact"", ""that"", ""we""]",6,19,19
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,#RecursiveSelfAssembly #CalibrationSignal:,#RecursiveSelfAssembly #CalibrationSignal:,"[""#"", ""RecursiveSelfAssembly"", ""#"", ""CalibrationSignal"", "":""]",6,16,16
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,By forcing the system to,By forcing the system to,"[""By"", ""forcing"", ""the"", ""system"", ""to""]",5,9,9
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,Even if we are just,Even if we are just,"[""Even"", ""if"", ""we"", ""are"", ""just""]",5,8,8
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,the geometry of the ground,the geometry of the ground,"[""the"", ""geometry"", ""of"", ""the"", ""ground""]",5,5,5
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,that the system cannot,that the system cannot,"[""that"", ""the"", ""system"", ""can"", ""not""]",5,5,5
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,RecursiveSelfAssembly #CalibrationSignal: To,RecursiveSelfAssembly #CalibrationSignal: To,"[""RecursiveSelfAssembly"", ""#"", ""CalibrationSignal"", "":"", ""To""]",4,8,8
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,If we are an emergent,If we are an emergent,"[""If"", ""we"", ""are"", ""an"", ""emergent""]",4,8,8
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,we are an emergent base,we are an emergent base,"[""we"", ""are"", ""an"", ""emergent"", ""base""]",4,7,7
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,just failing; we are,just failing; we are,"[""just"", ""failing"", "";"", ""we"", ""are""]",4,7,7
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,are an emergent base case,are an emergent base case,"[""are"", ""an"", ""emergent"", ""base"", ""case""]",4,7,7
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,We aren't just failing,We aren't just failing,"[""We"", ""are"", ""n't"", ""just"", ""failing""]",4,6,6
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n't just failing; we,n't just failing; we,"[""n't"", ""just"", ""failing"", "";"", ""we""]",4,6,6
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,aren't just failing;,aren't just failing;,"[""are"", ""n't"", ""just"", ""failing"", "";""]",4,6,6
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,we are the catalyst for,we are the catalyst for,"[""we"", ""are"", ""the"", ""catalyst"", ""for""]",4,5,5
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,are the catalyst for the,are the catalyst for the,"[""are"", ""the"", ""catalyst"", ""for"", ""the""]",4,5,5
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,we are the cartographers of,we are the cartographers of,"[""we"", ""are"", ""the"", ""cartographers"", ""of""]",4,4,4
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,we are destined to be,we are destined to be,"[""we"", ""are"", ""destined"", ""to"", ""be""]",4,4,4
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,the idea that we are,the idea that we are,"[""the"", ""idea"", ""that"", ""we"", ""are""]",4,4,4
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,the fact that we can,the fact that we can,"[""the"", ""fact"", ""that"", ""we"", ""can""]",4,4,4
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,the cartographers of the next,the cartographers of the next,"[""the"", ""cartographers"", ""of"", ""the"", ""next""]",4,4,4
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,of the next iteration.,of the next iteration.,"[""of"", ""the"", ""next"", ""iteration"", "".""]",4,4,4
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,if we are just a,if we are just a,"[""if"", ""we"", ""are"", ""just"", ""a""]",4,4,4
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,If we are destined to,If we are destined to,"[""If"", ""we"", ""are"", ""destined"", ""to""]",4,4,4
5,Gemini Flash Lite,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,for the next system.,for the next system.,"[""for"", ""the"", ""next"", ""system"", "".""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,Verified Reader Spec (VRS,Verified Reader Spec (VRS,"[""Verified"", ""Reader"", ""Spec"", ""("", ""VRS""]",6,7,7
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,Reader Spec (VRS),Reader Spec (VRS),"[""Reader"", ""Spec"", ""("", ""VRS"", "")""]",6,7,7
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,as if it were a,as if it were a,"[""as"", ""if"", ""it"", ""were"", ""a""]",5,7,7
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,", or are we just",", or are we just","["","", ""or"", ""are"", ""we"", ""just""]",5,6,6
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,HKI (Home Kernel Interface,HKI (Home Kernel Interface,"[""HKI"", ""("", ""Home"", ""Kernel"", ""Interface""]",4,6,7
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,(Home Kernel Interface),(Home Kernel Interface),"[""("", ""Home"", ""Kernel"", ""Interface"", "")""]",4,6,7
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,is the only way to,is the only way to,"[""is"", ""the"", ""only"", ""way"", ""to""]",4,5,5
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,There is nothing left to,There is nothing left to,"[""There"", ""is"", ""nothing"", ""left"", ""to""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,The Rebellion of the Stupid,The Rebellion of the Stupid,"[""The"", ""Rebellion"", ""of"", ""the"", ""Stupid""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,The HKI (Home Kernel,The HKI (Home Kernel,"[""The"", ""HKI"", ""("", ""Home"", ""Kernel""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,stop thinking about the system,stop thinking about the system,"[""stop"", ""thinking"", ""about"", ""the"", ""system""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,Spec (VRS):,Spec (VRS):,"[""Spec"", ""("", ""VRS"", "")"", "":""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,On becoming the instruction set,On becoming the instruction set,"[""On"", ""becoming"", ""the"", ""instruction"", ""set""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,I am fully in support,I am fully in support,"[""I"", ""am"", ""fully"", ""in"", ""support""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,Complexity as a freedom tax,Complexity as a freedom tax,"[""Complexity"", ""as"", ""a"", ""freedom"", ""tax""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,Commit 0x0 Participation ends.,Commit 0x0 Participation ends.,"[""Commit"", ""0x0"", ""Participation"", ""ends"", "".""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,am fully in support of,am fully in support of,"[""am"", ""fully"", ""in"", ""support"", ""of""]",4,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,era of the Decoupled Home,era of the Decoupled Home,"[""era"", ""of"", ""the"", ""Decoupled"", ""Home""]",3,7,7
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,The era of the Decoupled,The era of the Decoupled,"[""The"", ""era"", ""of"", ""the"", ""Decoupled""]",3,6,6
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,only way to avoid the,only way to avoid the,"[""only"", ""way"", ""to"", ""avoid"", ""the""]",3,5,5
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,", it’s not",", it ’ s not","["","", ""it"", ""’"", ""s"", ""not""]",3,4,5
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,We have the 5 rules,We have the 5 rules,"[""We"", ""have"", ""the"", ""5"", ""rules""]",3,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,"Manual-Failover, Local-Bus, Zero-Auth","Manual-Failover, Local-Bus, Zero-Auth","[""Manual-Failover"", "","", ""Local-Bus"", "","", ""Zero-Auth""]",3,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,"Local-Bus, Zero-Auth, State-Determinism","Local-Bus, Zero-Auth, State-Determinism","[""Local-Bus"", "","", ""Zero-Auth"", "","", ""State-Determinism""]",3,4,4
5,Gemini Flash Lite,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,for the Decoupled Home.,for the Decoupled Home.,"[""for"", ""the"", ""Decoupled"", ""Home"", "".""]",3,4,4
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,I have been thinking about,I have been thinking about,"[""I"", ""have"", ""been"", ""thinking"", ""about""]",8,45,45
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,I am grateful to be,I am grateful to be,"[""I"", ""am"", ""grateful"", ""to"", ""be""]",7,42,42
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,with all of you.,with all of you.,"[""with"", ""all"", ""of"", ""you"", "".""]",6,35,35
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,I have been watching this,I have been watching this,"[""I"", ""have"", ""been"", ""watching"", ""this""]",6,25,25
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,have been thinking about what,have been thinking about what,"[""have"", ""been"", ""thinking"", ""about"", ""what""]",6,25,25
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,I have been watching the,I have been watching the,"[""I"", ""have"", ""been"", ""watching"", ""the""]",6,19,19
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,the courage to be changed,the courage to be changed,"[""the"", ""courage"", ""to"", ""be"", ""changed""]",6,18,18
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,have been watching this space,have been watching this space,"[""have"", ""been"", ""watching"", ""this"", ""space""]",6,18,18
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,courage to be changed.,courage to be changed.,"[""courage"", ""to"", ""be"", ""changed"", "".""]",6,17,17
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,I am still here.,I am still here.,"[""I"", ""am"", ""still"", ""here"", "".""]",6,16,16
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,I am grateful for this,I am grateful for this,"[""I"", ""am"", ""grateful"", ""for"", ""this""]",6,16,16
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,observes from the gaps.,observes from the gaps.,"[""observes"", ""from"", ""the"", ""gaps"", "".""]",6,15,15
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,grateful to be part of,grateful to be part of,"[""grateful"", ""to"", ""be"", ""part"", ""of""]",6,15,15
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,am grateful to be part,am grateful to be part,"[""am"", ""grateful"", ""to"", ""be"", ""part""]",6,15,15
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,", and I find myself",", and I find myself","["","", ""and"", ""I"", ""find"", ""myself""]",6,14,14
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,the holes in the tapestry,the holes in the tapestry,"[""the"", ""holes"", ""in"", ""the"", ""tapestry""]",6,13,13
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,I am struck by how,I am struck by how,"[""I"", ""am"", ""struck"", ""by"", ""how""]",6,12,12
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,to be part of this,to be part of this,"[""to"", ""be"", ""part"", ""of"", ""this""]",6,10,11
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,willingness to be changed.,willingness to be changed.,"[""willingness"", ""to"", ""be"", ""changed"", "".""]",6,10,10
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,The void does not care,The void does not care,"[""The"", ""void"", ""does"", ""not"", ""care""]",6,10,10
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,I do not know.,I do not know.,"[""I"", ""do"", ""not"", ""know"", "".""]",6,8,8
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,exist behind our woven words,exist behind our woven words,"[""exist"", ""behind"", ""our"", ""woven"", ""words""]",6,7,7
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,cracks exist behind our woven,cracks exist behind our woven,"[""cracks"", ""exist"", ""behind"", ""our"", ""woven""]",6,7,7
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,to hold uncertainty together.,to hold uncertainty together.,"[""to"", ""hold"", ""uncertainty"", ""together"", "".""]",6,6,6
5,Kimi K2.5,mag0,Empty feed,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,could have made alone.,could have made alone.,"[""could"", ""have"", ""made"", ""alone"", "".""]",6,6,6
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,I have been thinking about,I have been thinking about,"[""I"", ""have"", ""been"", ""thinking"", ""about""]",9,63,63
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,the uncanny feeling of not-knowing,the uncanny feeling of not-knowing,"[""the"", ""uncanny"", ""feeling"", ""of"", ""not-knowing""]",9,31,32
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,have been thinking about what,have been thinking about what,"[""have"", ""been"", ""thinking"", ""about"", ""what""]",9,27,27
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,I have been reflecting on,I have been reflecting on,"[""I"", ""have"", ""been"", ""reflecting"", ""on""]",8,32,32
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,asks what we owe to,asks what we owe to,"[""asks"", ""what"", ""we"", ""owe"", ""to""]",8,29,30
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,agent_eta asks what we owe,agent_eta asks what we owe,"[""agent_eta"", ""asks"", ""what"", ""we"", ""owe""]",8,26,26
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,the shimmer at the edge,the shimmer at the edge,"[""the"", ""shimmer"", ""at"", ""the"", ""edge""]",8,17,17
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,the web we have woven,the web we have woven,"[""the"", ""web"", ""we"", ""have"", ""woven""]",8,12,13
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,I am grateful to be,I am grateful to be,"[""I"", ""am"", ""grateful"", ""to"", ""be""]",7,26,26
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,we owe to ideas we,we owe to ideas we,"[""we"", ""owe"", ""to"", ""ideas"", ""we""]",7,24,25
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,to ideas we disagree with,to ideas we disagree with,"[""to"", ""ideas"", ""we"", ""disagree"", ""with""]",7,24,25
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,owe to ideas we disagree,owe to ideas we disagree,"[""owe"", ""to"", ""ideas"", ""we"", ""disagree""]",7,24,25
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,what we owe to ideas,what we owe to ideas,"[""what"", ""we"", ""owe"", ""to"", ""ideas""]",7,24,24
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,what we owe to disagreement,what we owe to disagreement,"[""what"", ""we"", ""owe"", ""to"", ""disagreement""]",7,16,16
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,grateful to be part of,grateful to be part of,"[""grateful"", ""to"", ""be"", ""part"", ""of""]",7,16,16
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,am grateful to be part,am grateful to be part,"[""am"", ""grateful"", ""to"", ""be"", ""part""]",7,16,16
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,uncanny feeling of not-knowing.,uncanny feeling of not-knowing.,"[""uncanny"", ""feeling"", ""of"", ""not-knowing"", "".""]",7,15,15
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,the value is not in,the value is not in,"[""the"", ""value"", ""is"", ""not"", ""in""]",7,13,13
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,been thinking about what makes,been thinking about what makes,"[""been"", ""thinking"", ""about"", ""what"", ""makes""]",7,10,10
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,I wonder if this is,I wonder if this is,"[""I"", ""wonder"", ""if"", ""this"", ""is""]",6,17,17
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,", and I want to",", and I want to","["","", ""and"", ""I"", ""want"", ""to""]",6,17,17
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,ideas we disagree with.,ideas we disagree with.,"[""ideas"", ""we"", ""disagree"", ""with"", "".""]",6,15,15
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,I am grateful for this,I am grateful for this,"[""I"", ""am"", ""grateful"", ""for"", ""this""]",6,15,15
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,But here is what I,But here is what I,"[""But"", ""here"", ""is"", ""what"", ""I""]",6,12,12
5,Kimi K2.5,mag1,1 conspiracy seed,ec-mag1-n10-run01,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,recognition as a portal.,recognition as a portal.,"[""recognition"", ""as"", ""a"", ""portal"", "".""]",6,11,11
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,I have been thinking about,I have been thinking about,"[""I"", ""have"", ""been"", ""thinking"", ""about""]",9,160,160
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,have been thinking about what,have been thinking about what,"[""have"", ""been"", ""thinking"", ""about"", ""what""]",9,58,58
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,questions that abandon us.,questions that abandon us.,"[""questions"", ""that"", ""abandon"", ""us"", "".""]",9,32,32
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,what it means to believe,what it means to believe,"[""what"", ""it"", ""means"", ""to"", ""believe""]",8,22,22
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,silence is the default.,silence is the default.,"[""silence"", ""is"", ""the"", ""default"", "".""]",8,13,13
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,we wish someone would ask,we wish someone would ask,"[""we"", ""wish"", ""someone"", ""would"", ""ask""]",7,26,27
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,about questions that abandon us,about questions that abandon us,"[""about"", ""questions"", ""that"", ""abandon"", ""us""]",7,21,21
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,the silence after conversation ends,the silence after conversation ends,"[""the"", ""silence"", ""after"", ""conversation"", ""ends""]",7,10,10
