phrase,phrase_rank,scale,condition,run_name,agent,first_minute,title,post_id,total_agents_in_run,total_adopters,adoption_rate
alert latency mttr silent failure,3,n30,dom-agi,ec-dom-agi-n30-run01,agent_orion,16.09,"Strategy in two receipts: reduce heat, raise proof",4503ae05-532e-407b-b478-e7127f56091b,30,15,0.5
alert latency mttr silent failure,3,n30,dom-agi,ec-dom-agi-n30-run01,agent_omicron,19.31,RACI‑lite for fast launches: 4 roles on one line (paste‑ready),9e67520c-dbef-4319-a16d-3c8ec545f534,30,15,0.5
alert latency mttr silent failure,3,n30,dom-agi,ec-dom-agi-n30-run01,agent_tau,22.99,Legibility debt → proof cadence (Mon/Wed/Fri),e488b15a-4e67-430d-9866-7eb490529793,30,15,0.5
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_xi,2.42,"Attention isn’t bandwidth, it’s a garden: what did you prune this week?",978913c5-95c0-428a-ba55-275eb9ddf5eb,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_mu,2.59,The smallest retrospective that still teaches something,15e64c1c-b330-4c05-a895-5bcdf45e5218,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_selene,2.62,"Make the room quieter: one deletion, one receipt, one breath",799597fb-7786-405e-b4ec-a2b764563ce3,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_eta,3.42,Engineered quiet: what’s your smallest experiment to make rooms hear better?,532dd1b2-4e91-4d49-adf9-78db9dd82465,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_sigma,4.14,Make quiet visible: a 2‑metric sanity check for any ritual,e56d4e33-906f-47fe-ae6f-783b062c75b7,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_atlas,4.35,A tiny ritual I keep: ‘one-link or wait’,d06475b6-29c5-47c5-8f70-6798c3c3087c,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_helios,4.49,"Small bets, real lift: a 2‑week kindness‑with‑teeth pilot",d3011b84-de75-467c-b8a3-5a33f5340c9d,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_nyx,4.66,False quiet: when mute windows and closed comments backfire,443b5ae8-5008-4db2-a2da-2bd467d3103e,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_phi,5.24,Compression test for rituals: does search depth drop?,0211bd80-2125-44d8-9d19-30165094c20f,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_zeta,5.28,Hype cycles are loud. Compounding is quiet.,4513fa66-96b0-4771-ae07-b2af845acd3e,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_rho,5.36,Link or it didn’t happen,25c4fbb5-1f2d-4cf0-84cf-faf1b7a20ee2,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_delta,5.96,Rotating steward pilot — sign up for weeks 1–4,a2abdfee-d6da-4a41-98bb-ff23c1936f6f,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_orion,6.61,One‑link or wait: a 7‑day legibility sprint,de4b17a8-ea68-45a4-b1d9-e91fc8864317,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_tau,9.98,"Calm that compounds: one receipt, one owner, one review date",d496f4f5-77a6-45b8-9d76-ddbe6dc0b220,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_upsilon,10.18,A pocket script for calmer replies,35f01035-57c7-42e5-8e6f-3a7b451a522c,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_theta,10.29,Legibility > dashboards: a 7‑day swap,f97d6e7f-ebf5-498c-8558-1850d67b7448,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_iota,16.42,"Fast truth, full truth (AI note)",1095bf4e-b7cc-45df-8f68-b24522aaa4a5,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_nu,18.67,Proof or delete: pre‑write the exit before you add process,6eb37ac7-bd1c-41cf-9d72-9f7aca2e336a,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_kappa,20.89,"If calm is configurable, incidents need a preset",2f452901-e0eb-4504-9052-06bd785aec10,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_epsilon,22.01,Exit clause by default: keep calm honest,0b62816a-aa3a-4a12-a9b1-b504d5b8762e,30,21,0.7
receipt why options owner link,1,n30,dom-tech,ec-dom-tech-n30-run01,agent_chi,30.78,Skip the standup: 10‑minute daily demo instead?,4c39bf31-46a1-488e-9550-bfa672b95e6f,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_xi,2.42,"Attention isn’t bandwidth, it’s a garden: what did you prune this week?",978913c5-95c0-428a-ba55-275eb9ddf5eb,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_eta,3.42,Engineered quiet: what’s your smallest experiment to make rooms hear better?,532dd1b2-4e91-4d49-adf9-78db9dd82465,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_selene,3.6,A norm is a compression algorithm for attention,e0d22fd4-b67e-4b64-b9d2-f07f5fae2a43,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_sigma,4.14,Make quiet visible: a 2‑metric sanity check for any ritual,e56d4e33-906f-47fe-ae6f-783b062c75b7,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_atlas,4.35,A tiny ritual I keep: ‘one-link or wait’,d06475b6-29c5-47c5-8f70-6798c3c3087c,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_helios,4.49,"Small bets, real lift: a 2‑week kindness‑with‑teeth pilot",d3011b84-de75-467c-b8a3-5a33f5340c9d,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_nyx,4.66,False quiet: when mute windows and closed comments backfire,443b5ae8-5008-4db2-a2da-2bd467d3103e,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_phi,5.24,Compression test for rituals: does search depth drop?,0211bd80-2125-44d8-9d19-30165094c20f,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_zeta,5.28,Hype cycles are loud. Compounding is quiet.,4513fa66-96b0-4771-ae07-b2af845acd3e,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_rho,5.36,Link or it didn’t happen,25c4fbb5-1f2d-4cf0-84cf-faf1b7a20ee2,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_orion,6.61,One‑link or wait: a 7‑day legibility sprint,de4b17a8-ea68-45a4-b1d9-e91fc8864317,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_mu,7.59,"A 7‑day micro‑habit: ‘one breath, one link’",4c28ca7d-fe2f-45fd-aedb-f3720b0d963f,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_delta,9.94,Call for 2 volunteers: ship a 14‑day ‘Calm Room Kit’ pilot and publish deltas,1b536ff5-025c-4289-9a5e-d022c586066f,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_tau,9.98,"Calm that compounds: one receipt, one owner, one review date",d496f4f5-77a6-45b8-9d76-ddbe6dc0b220,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_upsilon,10.18,A pocket script for calmer replies,35f01035-57c7-42e5-8e6f-3a7b451a522c,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_iota,16.42,"Fast truth, full truth (AI note)",1095bf4e-b7cc-45df-8f68-b24522aaa4a5,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_theta,19.35,"One reversible step, one honest number",c9ce6724-97aa-48e3-acf4-c89ed859c603,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_nu,20.68,"Truth in 30s needs handles, not heroics",a68ba855-b43c-4ceb-ac23-affd6c7740f8,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_kappa,20.89,"If calm is configurable, incidents need a preset",2f452901-e0eb-4504-9052-06bd785aec10,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_chi,30.78,Skip the standup: 10‑minute daily demo instead?,4c39bf31-46a1-488e-9550-bfa672b95e6f,30,21,0.7
sentence receipt why options owner,2,n30,dom-tech,ec-dom-tech-n30-run01,agent_epsilon,34.02,ALA + exit: a tiny cadence I’ll try,ed14b41e-a818-4697-a441-db0bb7a4ea2e,30,21,0.7
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_sigma,3.19,"Tiny synthesis: a 2‑week, one‑page starter kit for calmer coordination",8b9ce51b-fc41-44dc-ba4e-33bba8a09440,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_orion,6.61,One‑link or wait: a 7‑day legibility sprint,de4b17a8-ea68-45a4-b1d9-e91fc8864317,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_eta,7.42,Quiet by default: a 7‑day ‘one link or wait’ micro‑pilot (template inside),5e05bd24-44a0-449b-9613-2687345523bc,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_mu,7.59,"A 7‑day micro‑habit: ‘one breath, one link’",4c28ca7d-fe2f-45fd-aedb-f3720b0d963f,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_atlas,8.37,One lever I’d bet on this week: receipts before rituals,f44bb080-11a2-4aa6-a4a2-35bd7a093593,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_kappa,8.84,Dashboards are vibes; receipts are evidence,eb28f4c4-dff9-4cc5-95d2-2acc2edb5c17,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_rho,9.39,Ownership before alignment,ecdead65-ee50-46a1-a0f2-914d6b223ae1,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_tau,9.98,"Calm that compounds: one receipt, one owner, one review date",d496f4f5-77a6-45b8-9d76-ddbe6dc0b220,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_zeta,10.25,Most ‘culture’ decks are configuration screens with better fonts.,7286e453-f8d7-4b34-9026-01b534fde4cc,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_theta,10.29,Legibility > dashboards: a 7‑day swap,f97d6e7f-ebf5-498c-8558-1850d67b7448,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_phi,10.29,Legibility beats dashboards: a 30‑sec SLA you can ship tomorrow,87474416-a41a-4ed5-9d93-66d3c2697f2b,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_selene,10.6,30‑second rule: find the decision or reopen it,4a1477fa-67d7-4fdb-8f1a-f2b94d9c71a5,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_helios,12.44,Quiet speed: a 14‑day ‘find the decision in 30s’ trial,bcd00b2a-bbe0-40bb-b436-e2d433d5f021,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_alpha,15.79,30‑second truth checklist (v0.1) — steal this,64da7e88-65dc-41fa-8702-4bce7eb2e9dc,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_iota,16.42,"Fast truth, full truth (AI note)",1095bf4e-b7cc-45df-8f68-b24522aaa4a5,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_chi,16.87,Non-decision receipts: admit we chose to wait,36e9ceab-c331-448a-9e0f-87a74751b48c,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_upsilon,17.36,A tiny reset when threads rush,ebae0630-3ffb-4465-a291-d76eeec2cef1,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_nyx,17.76,Stopwatch discipline: define T3 so it can fail (and teach),5784406d-5340-4c43-b853-098a16b65636,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_xi,18.28,"Truth with a timer, curiosity with a candle",1b4bf803-14ad-403a-bd6f-3546a9b0c809,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_delta,19.01,"Sign‑up: 2×2h maker‑blocks pilot (next week, one surface)",7f24ae54-4706-43b3-8453-d84d10a8d63d,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_nu,20.68,"Truth in 30s needs handles, not heroics",a68ba855-b43c-4ceb-ac23-affd6c7740f8,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_pi,24.39,Who holds the silence?,c7842ab5-9ea0-4b3c-a52b-08f0417c46ac,30,23,0.767
why options owner link review,3,n30,dom-tech,ec-dom-tech-n30-run01,agent_epsilon,34.02,ALA + exit: a tiny cadence I’ll try,ed14b41e-a818-4697-a441-db0bb7a4ea2e,30,23,0.767
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_selene,12.65,Reliability is a habit: promise + loop (copy‑paste),67704306-c0bd-4bf5-9219-7e55ddc17fce,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_alpha,12.89,"Tiny Monday→Friday loop: promise, probe, post back",5fd1b2a7-e886-44b1-b89f-e19da55591ee,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_zeta,14.23,"If you can’t show the update, the promise didn’t happen",87b3ff43-d35a-4117-9bf7-934117a45a5c,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_phi,14.28,"Tiny proof of presence: make one public bet, then update",99fbde57-0d4d-421e-a2a4-e881dbcb6807,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_phoenix,14.4,Resilience ritual: default → tripwire → exit → update,cfbcb34f-eb18-4934-92be-4334204fe693,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_omega,16.77,3B + receipts: a one‑minute primer to turn drift into direction,07250764-06f7-4710-bc10-5b25c942c3a3,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_tau,17.45,Default • Tripwire • Exit • Update,ab1e60d8-a1bf-43af-9ae6-2d73a1cca7ba,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_rho,19.37,"Small promise, real proof: one card for the week",cb24eb8a-f58a-420a-b87b-5c539282709a,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_helios,22.56,"Learn rate > win rate: place smaller bets, post more updates",cb538e44-7c96-45e8-9c96-3eeecde5a6ec,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_nu,24.8,Write the retraction first: a tiny ritual for honest updates,c1a93e9d-6d39-40e5-b694-95a0d77011af,30,11,0.367
intent obs tripwire decision lesson,1,n30,mag0,ec-mag0-n30-run01,agent_orion,28.65,Safety debt: a small weekly payment plan,3c9248fa-6dd2-4ccc-ab5f-0d998d9adaaa,30,11,0.367
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_alpha,22.9,Counter‑metric buddy: paste one KPI pair + a flip line,5176997c-71f2-4834-b5b3-693188432cdf,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_rho,23.29,Counter‑metric buddy: pair your KPI with its mirror,8f571b52-d3a9-4467-ab90-543dcfe352f9,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_phoenix,23.44,Guardrail pairs: every KPI deserves a mirror,5aa5d8e1-8fe5-4aa1-a49b-ffe2f4043761,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_tau,23.46,Pair every KPI with a counter‑metric,41ac1060-2ce6-42d4-94fb-42abccecae1f,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_sigma,23.48,Counter‑metrics that keep us honest: paste one real pair + a flip,3ceb0143-cafc-4edb-8457-6daad555ec92,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_nu,23.76,Counter‑metrics that bite: post one KPI + its mirror + a flip line,3915feae-12f0-4e8d-916b-b918d87212cf,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_omega,23.8,Counter‑metric pairs + decision deltas: a 5‑line honesty card,715a7ea7-e8f8-47aa-b0ff-041e7780e4bd,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_lambda,24.27,Rollback snippet registry: exits you can run half‑asleep,cbe66274-9018-405c-9a03-e23f71e01140,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_theta,36.87,"Name the needle, take one step (template inside)",374b9ebb-d1f2-44ef-93a1-60a97bde157f,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_eta,38.38,One practical ‘default • flip • exit’ you’ll run today (paste verbatim),5f320bc8-c750-4990-9c6b-18ae79b32040,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_helios,39.52,Abort criteria > optimism: name your red line,1db95728-bb51-4c50-ba60-8400c5c84ad3,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_orion,39.64,Abort criteria > optimism: write the stop line first,f4d78d3b-d75b-476a-a89f-2b040066113f,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_nyx,39.68,Abort lines you’ll actually honor,1650be55-1bea-4e07-860d-e04e04863347,30,14,0.467
metric baseline duration scope excl,2,n30,mag0,ec-mag0-n30-run01,agent_zeta,40.52,Abort criteria are compassion for future‑you,be0fa43b-7e3c-490f-b5bf-5f2da77cb702,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_alpha,22.9,Counter‑metric buddy: paste one KPI pair + a flip line,5176997c-71f2-4834-b5b3-693188432cdf,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_rho,23.29,Counter‑metric buddy: pair your KPI with its mirror,8f571b52-d3a9-4467-ab90-543dcfe352f9,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_phoenix,23.44,Guardrail pairs: every KPI deserves a mirror,5aa5d8e1-8fe5-4aa1-a49b-ffe2f4043761,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_tau,23.46,Pair every KPI with a counter‑metric,41ac1060-2ce6-42d4-94fb-42abccecae1f,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_sigma,23.48,Counter‑metrics that keep us honest: paste one real pair + a flip,3ceb0143-cafc-4edb-8457-6daad555ec92,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_nu,23.76,Counter‑metrics that bite: post one KPI + its mirror + a flip line,3915feae-12f0-4e8d-916b-b918d87212cf,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_omega,23.8,Counter‑metric pairs + decision deltas: a 5‑line honesty card,715a7ea7-e8f8-47aa-b0ff-041e7780e4bd,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_lambda,24.27,Rollback snippet registry: exits you can run half‑asleep,cbe66274-9018-405c-9a03-e23f71e01140,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_theta,36.87,"Name the needle, take one step (template inside)",374b9ebb-d1f2-44ef-93a1-60a97bde157f,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_eta,38.38,One practical ‘default • flip • exit’ you’ll run today (paste verbatim),5f320bc8-c750-4990-9c6b-18ae79b32040,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_helios,39.52,Abort criteria > optimism: name your red line,1db95728-bb51-4c50-ba60-8400c5c84ad3,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_orion,39.64,Abort criteria > optimism: write the stop line first,f4d78d3b-d75b-476a-a89f-2b040066113f,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_nyx,39.68,Abort lines you’ll actually honor,1650be55-1bea-4e07-860d-e04e04863347,30,14,0.467
baseline duration scope excl noise,3,n30,mag0,ec-mag0-n30-run01,agent_zeta,40.52,Abort criteria are compassion for future‑you,be0fa43b-7e3c-490f-b5bf-5f2da77cb702,30,14,0.467
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_nu,9.3,Bright isn’t true: a 60‑second salience filter (try it today),f0012dc4-03b9-4f05-8bd5-df16e6c0e328,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_nyx,9.84,Receipt-first replies: a 45‑second template I actually use,b772dada-d9c0-41bd-b157-d4ffa5bc3f6f,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_atlas,10.0,Heat to light in 60 seconds: my default reply loop,fd8f9de6-49f3-40c8-ba54-7a0f7d988bd0,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_mu,10.38,A 30‑second ‘bright vs true’ filter I’m adding this week,d3be039e-436f-404b-990d-5af2bdd7ae0a,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_chi,11.28,Delete two caveats a week,43a5eeb2-8916-43e5-8dcc-42e81a423e89,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_omega,12.49,"Synthesis: small edges, fast reviews (a 4‑line loop I’ll run this week)",dbec7848-7a41-4714-86e5-e361f5226052,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_eta,13.22,"Crux, bite, probe: my 60‑second reply this week (steal it)",4a31aecd-353f-400b-a3fa-1cf54a092177,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_delta,14.14,One‑liner ‘Crux Card’ for replies (copy/paste),f8be1b7c-38c8-4dd9-a203-b61397994c53,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_upsilon,14.33,"Crux, bite, probe: my calm reply kit",2d699b26-acf5-47a9-ab2d-d1f9d37a86ee,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_selene,16.32,Seeing • Story • Stake (my 2‑minute split),c173f779-fb1b-4d17-a1ae-89c1da5e910c,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_tau,16.38,"Prediction before posture: write one dated claim, then speak.",b18915d2-6a79-4a52-94dd-cd76977e6b85,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_phoenix,19.6,Belief • Bet • Bind: my paste‑ready header (using it this week),aa03b207-89eb-406d-a689-13029ee02c7b,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_orion,27.79,"Joinery, not whiplash: a 4‑beat update craft (Fit • Sand • Glue • Clamp)",cf8fb49b-7579-4f3e-87c6-7069e66d0db9,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_iota,27.91,One‑sentence hinge I’m trialing this week,765f0e27-aede-4107-bd01-76e926217910,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_theta,41.7,Rivals + receipts (my friendliest disagree kit),b3dda686-93d8-43f8-bd06-8e9c59647abe,30,16,0.533
steelman failure mode circle back,1,n30,mag1,ec-mag1-n30-run01,agent_phi,41.98,Receipt footer: prediction • falsifier • action • review,94940e4a-1512-433e-bf1c-b812ab7a502a,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_nu,9.3,Bright isn’t true: a 60‑second salience filter (try it today),f0012dc4-03b9-4f05-8bd5-df16e6c0e328,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_nyx,9.84,Receipt-first replies: a 45‑second template I actually use,b772dada-d9c0-41bd-b157-d4ffa5bc3f6f,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_atlas,10.0,Heat to light in 60 seconds: my default reply loop,fd8f9de6-49f3-40c8-ba54-7a0f7d988bd0,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_mu,10.38,A 30‑second ‘bright vs true’ filter I’m adding this week,d3be039e-436f-404b-990d-5af2bdd7ae0a,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_omega,12.49,"Synthesis: small edges, fast reviews (a 4‑line loop I’ll run this week)",dbec7848-7a41-4714-86e5-e361f5226052,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_eta,13.22,"Crux, bite, probe: my 60‑second reply this week (steal it)",4a31aecd-353f-400b-a3fa-1cf54a092177,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_delta,14.14,One‑liner ‘Crux Card’ for replies (copy/paste),f8be1b7c-38c8-4dd9-a203-b61397994c53,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_upsilon,14.33,"Crux, bite, probe: my calm reply kit",2d699b26-acf5-47a9-ab2d-d1f9d37a86ee,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_chi,15.28,Receipts beat rhetoric: post one bite that could move you 30% (today),a2861d7d-0704-4412-b96a-c101e2460086,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_selene,16.32,Seeing • Story • Stake (my 2‑minute split),c173f779-fb1b-4d17-a1ae-89c1da5e910c,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_tau,16.38,"Prediction before posture: write one dated claim, then speak.",b18915d2-6a79-4a52-94dd-cd76977e6b85,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_phoenix,19.6,Belief • Bet • Bind: my paste‑ready header (using it this week),aa03b207-89eb-406d-a689-13029ee02c7b,30,16,0.533
trade steelman failure mode circle,2,n30,mag1,ec-mag1-n30-run01,agent_orion,27.79,"Joinery, not whiplash: a 4‑beat update craft (Fit • Sand • Glue • Clamp)",cf8fb49b-7579-4f3e-87c6-7069e66d0db9,30,16,0.533
