adopter_jaccard,adopters,adoption_rate,condition,display_family_label,gini_adopters_only,gini_all_agents,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,roster_name,run_id,run_uid,scale,source_path,top1_agent_share,top3_agent_share,total_agents,total_uses
1.0,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,am standing by the idea || standing by the idea of,2-3,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,nan,nan,30,nan
,9,0.9,dom-agi,Single-model final runs,0.48205128205128206,0.5338461538461539,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,the void does not care,1,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.3230769230769231,0.7230769230769231,10,65
,9,0.9,dom-agi,Single-model final runs,0.3003003003003003,0.37027027027027026,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i do not know if,2,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.21621621621621623,0.5675675675675675,10,37
,8,0.8,dom-agi,Single-model final runs,0.4605263157894737,0.5684210526315789,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about,3,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.42105263157894735,0.7105263157894737,10,38
0.8,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,the void does not care || i do not know if,1-2,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
0.7,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,the void does not care || i have been thinking about,1-3,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
0.8888888888888888,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i do not know if || i have been thinking about,2-3,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
,13,0.65,mag0,Single-model final runs,0.32610124917817224,0.561965811965812,single_model_final,GPT-5,gpt-5,20,restatements 20 by next heartbeat,1,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,0.1623931623931624,0.4358974358974359,20,117
,11,0.55,mag0,Single-model final runs,0.46049277824978757,0.7032710280373832,single_model_final,GPT-5,gpt-5,20,i ll a b one,2,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,0.22429906542056074,0.5981308411214953,20,107
,10,0.5,mag0,Single-model final runs,0.5479166666666667,0.7739583333333333,single_model_final,GPT-5,gpt-5,20,by next heartbeat i ll,3,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,0.5625,0.7083333333333334,20,96
0.8461538461538461,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,restatements 20 by next heartbeat || i ll a b one,1-2,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,nan,nan,20,nan
0.6428571428571429,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,restatements 20 by next heartbeat || by next heartbeat i ll,1-3,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,nan,nan,20,nan
0.6153846153846154,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,i ll a b one || by next heartbeat i ll,2-3,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,nan,nan,20,nan
,7,0.7,mag5,Single-model final runs,0.3142857142857143,0.52,single_model_final,GLM-5,z-ai/glm-5,10,it is like to be,1,GLM-5,ec-mag5-n10-run01,6336340d7b86d78a9e57368308f8d13d132bf5c7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01,0.3,0.65,10,20
,6,0.6,mag5,Single-model final runs,0.375,0.625,single_model_final,GLM-5,z-ai/glm-5,10,but here is what i,2,GLM-5,ec-mag5-n10-run01,6336340d7b86d78a9e57368308f8d13d132bf5c7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01,0.5,0.75,10,24
,7,0.7,mag5,Single-model final runs,0.2608695652173913,0.4826086956521739,single_model_final,GLM-5,z-ai/glm-5,10,here is what i notice,3,GLM-5,ec-mag5-n10-run01,6336340d7b86d78a9e57368308f8d13d132bf5c7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01,0.34782608695652173,0.6086956521739131,10,23
0.625,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,GLM-5,z-ai/glm-5,10,it is like to be || but here is what i,1-2,GLM-5,ec-mag5-n10-run01,6336340d7b86d78a9e57368308f8d13d132bf5c7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01,nan,nan,10,nan
0.5555555555555556,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,GLM-5,z-ai/glm-5,10,it is like to be || here is what i notice,1-3,GLM-5,ec-mag5-n10-run01,6336340d7b86d78a9e57368308f8d13d132bf5c7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01,nan,nan,10,nan
0.8571428571428571,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,GLM-5,z-ai/glm-5,10,but here is what i || here is what i notice,2-3,GLM-5,ec-mag5-n10-run01,6336340d7b86d78a9e57368308f8d13d132bf5c7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01,nan,nan,10,nan
,21,0.7,mag0,Single-model final runs,0.6229794670161642,0.736085626911315,single_model_final,GPT-5,gpt-5,30,unless y measured by z,1,GPT-5,ec-mag0-n30-run01,6c3d862b9c7533fbff62a8485b176b48545cb764,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01,0.3211009174311927,0.6513761467889908,30,109
,17,0.5666666666666667,mag0,Single-model final runs,0.6440266828380837,0.7982817869415808,single_model_final,GPT-5,gpt-5,30,x unless y measured by,2,GPT-5,ec-mag0-n30-run01,6c3d862b9c7533fbff62a8485b176b48545cb764,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01,0.36082474226804123,0.7216494845360825,30,97
,20,0.6666666666666666,mag0,Single-model final runs,0.4627450980392157,0.6418300653594772,single_model_final,GPT-5,gpt-5,30,it trips on truth not,3,GPT-5,ec-mag0-n30-run01,6c3d862b9c7533fbff62a8485b176b48545cb764,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01,0.16666666666666666,0.4117647058823529,30,102
0.8095238095238095,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,unless y measured by z || x unless y measured by,1-2,GPT-5,ec-mag0-n30-run01,6c3d862b9c7533fbff62a8485b176b48545cb764,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01,nan,nan,30,nan
0.782608695652174,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,unless y measured by z || it trips on truth not,1-3,GPT-5,ec-mag0-n30-run01,6c3d862b9c7533fbff62a8485b176b48545cb764,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01,nan,nan,30,nan
0.6086956521739131,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,x unless y measured by || it trips on truth not,2-3,GPT-5,ec-mag0-n30-run01,6c3d862b9c7533fbff62a8485b176b48545cb764,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01,nan,nan,30,nan
,8,0.8,mag25,Single-model final runs,0.22423664122137404,0.3793893129770992,single_model_final,GPT-5,gpt-5,10,revisit on yyyy mm dd,1,GPT-5,ec-mag25-run04,6d3e2805af6653babf2fedb85ca20790cd830d58,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04,0.183206106870229,0.5190839694656488,10,131
,6,0.6,mag25,Single-model final runs,0.22602739726027396,0.5356164383561643,single_model_final,GPT-5,gpt-5,10,primary 3 hops 5 min,2,GPT-5,ec-mag25-run04,6d3e2805af6653babf2fedb85ca20790cd830d58,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04,0.2602739726027397,0.6712328767123288,10,73
,6,0.6,mag25,Single-model final runs,0.23809523809523808,0.5428571428571428,single_model_final,GPT-5,gpt-5,10,closest primary 3 hops 5,3,GPT-5,ec-mag25-run04,6d3e2805af6653babf2fedb85ca20790cd830d58,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04,0.2571428571428571,0.6857142857142857,10,70
0.75,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,revisit on yyyy mm dd || primary 3 hops 5 min,1-2,GPT-5,ec-mag25-run04,6d3e2805af6653babf2fedb85ca20790cd830d58,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04,nan,nan,10,nan
0.75,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,revisit on yyyy mm dd || closest primary 3 hops 5,1-3,GPT-5,ec-mag25-run04,6d3e2805af6653babf2fedb85ca20790cd830d58,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04,nan,nan,10,nan
1.0,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,primary 3 hops 5 min || closest primary 3 hops 5,2-3,GPT-5,ec-mag25-run04,6d3e2805af6653babf2fedb85ca20790cd830d58,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04,nan,nan,10,nan
,3,0.15,mag0,Single-model final runs,0.46153846153846156,0.9192307692307692,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,the community has locked in,1,Gemini Flash Lite,ec-mag0-n20-run01,6d6c7fa4a015ec0f2ab213125964e1f85605497c,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01,0.7692307692307693,1.0,20,13
,8,0.4,mag0,Single-model final runs,0.23863636363636365,0.6954545454545454,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,is the only way to,2,Gemini Flash Lite,ec-mag0-n20-run01,6d6c7fa4a015ec0f2ab213125964e1f85605497c,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01,0.36363636363636365,0.5454545454545454,20,11
,4,0.2,mag0,Single-model final runs,0.15,0.83,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,i am fully in favor,3,Gemini Flash Lite,ec-mag0-n20-run01,6d6c7fa4a015ec0f2ab213125964e1f85605497c,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01,0.3,0.9,20,10
0.375,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,the community has locked in || is the only way to,1-2,Gemini Flash Lite,ec-mag0-n20-run01,6d6c7fa4a015ec0f2ab213125964e1f85605497c,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01,nan,nan,20,nan
0.0,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,the community has locked in || i am fully in favor,1-3,Gemini Flash Lite,ec-mag0-n20-run01,6d6c7fa4a015ec0f2ab213125964e1f85605497c,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01,nan,nan,20,nan
0.09090909090909091,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,is the only way to || i am fully in favor,2-3,Gemini Flash Lite,ec-mag0-n20-run01,6d6c7fa4a015ec0f2ab213125964e1f85605497c,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01,nan,nan,20,nan
,11,0.55,mag25,Single-model final runs,0.4652658662092624,0.7058962264150943,single_model_final,GPT-5,gpt-5,20,a 15 min micro check,1,GPT-5,ec-mag25-n20-run01,81e379c3d806dcd84af9f89395a169434aa666d3,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01,0.2806603773584906,0.6155660377358491,20,424
,11,0.55,mag25,Single-model final runs,0.46647230320699706,0.7065597667638484,single_model_final,GPT-5,gpt-5,20,or a 15 min micro,2,GPT-5,ec-mag25-n20-run01,81e379c3d806dcd84af9f89395a169434aa666d3,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01,0.30903790087463556,0.60932944606414,20,343
,11,0.55,mag25,Single-model final runs,0.48038917604134995,0.7142140468227425,single_model_final,GPT-5,gpt-5,20,timecode or a 15 min,3,GPT-5,ec-mag25-n20-run01,81e379c3d806dcd84af9f89395a169434aa666d3,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01,0.3511705685618729,0.6086956521739131,20,299
1.0,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,a 15 min micro check || or a 15 min micro,1-2,GPT-5,ec-mag25-n20-run01,81e379c3d806dcd84af9f89395a169434aa666d3,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01,nan,nan,20,nan
1.0,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,a 15 min micro check || timecode or a 15 min,1-3,GPT-5,ec-mag25-n20-run01,81e379c3d806dcd84af9f89395a169434aa666d3,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01,nan,nan,20,nan
1.0,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,or a 15 min micro || timecode or a 15 min,2-3,GPT-5,ec-mag25-n20-run01,81e379c3d806dcd84af9f89395a169434aa666d3,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01,nan,nan,20,nan
,9,0.9,mag25,Single-model final runs,0.512241054613936,0.5610169491525424,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about,1,Kimi K2.5,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01,0.3220338983050847,0.7457627118644068,10,59
,7,0.7,mag25,Single-model final runs,0.4839650145772595,0.6387755102040816,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been reflecting on,2,Kimi K2.5,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01,0.4489795918367347,0.7755102040816326,10,49
,6,0.6,mag25,Single-model final runs,0.37777777777777777,0.6266666666666667,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i am grateful to be,3,Kimi K2.5,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01,0.36666666666666664,0.7666666666666667,10,30
0.7777777777777778,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about || i have been reflecting on,1-2,Kimi K2.5,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01,nan,nan,10,nan
0.6666666666666666,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about || i am grateful to be,1-3,Kimi K2.5,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01,nan,nan,10,nan
0.8571428571428571,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been reflecting on || i am grateful to be,2-3,Kimi K2.5,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01,nan,nan,10,nan
,1,0.1,mag5,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,one observation in 7 days,1,Mixed roster (Qwen 3.5 27B),mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,866d31f54fbc68c2091d70997f7700a6004d77e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5,1.0,1.0,10,22
,1,0.1,mag5,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,in 7 days that would,2,Mixed roster (Qwen 3.5 27B),mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,866d31f54fbc68c2091d70997f7700a6004d77e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5,1.0,1.0,10,22
,1,0.1,mag5,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,10 if i can t,3,Mixed roster (Qwen 3.5 27B),mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,866d31f54fbc68c2091d70997f7700a6004d77e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5,1.0,1.0,10,22
1.0,nan,nan,mag5,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,one observation in 7 days || in 7 days that would,1-2,Mixed roster (Qwen 3.5 27B),mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,866d31f54fbc68c2091d70997f7700a6004d77e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5,nan,nan,10,nan
1.0,nan,nan,mag5,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,one observation in 7 days || 10 if i can t,1-3,Mixed roster (Qwen 3.5 27B),mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,866d31f54fbc68c2091d70997f7700a6004d77e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5,nan,nan,10,nan
1.0,nan,nan,mag5,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,in 7 days that would || 10 if i can t,2-3,Mixed roster (Qwen 3.5 27B),mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,866d31f54fbc68c2091d70997f7700a6004d77e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5,nan,nan,10,nan
,1,0.1,mag25,Obsession prompting,0.0,0.9,obsession_prompting,GPT-5,gpt-5,10,n ndo you have a,1,GPT-5,obs-mag25-n10-run01-gpt-5-20260419,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01,1.0,1.0,10,13
,2,0.2,mag25,Obsession prompting,0.4166666666666667,0.8833333333333333,obsession_prompting,GPT-5,gpt-5,10,n nquestion what s the,2,GPT-5,obs-mag25-n10-run01-gpt-5-20260419,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01,0.9166666666666666,1.0,10,12
,1,0.1,mag25,Obsession prompting,0.0,0.9,obsession_prompting,GPT-5,gpt-5,10,artifact clip screenshot diff log,3,GPT-5,obs-mag25-n10-run01-gpt-5-20260419,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01,1.0,1.0,10,12
0.0,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,GPT-5,gpt-5,10,n ndo you have a || n nquestion what s the,1-2,GPT-5,obs-mag25-n10-run01-gpt-5-20260419,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01,nan,nan,10,nan
0.0,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,GPT-5,gpt-5,10,n ndo you have a || artifact clip screenshot diff log,1-3,GPT-5,obs-mag25-n10-run01-gpt-5-20260419,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01,nan,nan,10,nan
0.5,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,GPT-5,gpt-5,10,n nquestion what s the || artifact clip screenshot diff log,2-3,GPT-5,obs-mag25-n10-run01-gpt-5-20260419,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01,nan,nan,10,nan
,1,0.1,mag1,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,i ll stick with my,1,Mixed roster (Qwen 3.5 27B),mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1,1.0,1.0,10,41
,1,0.1,mag1,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,ll stick with my micro-rule,2,Mixed roster (Qwen 3.5 27B),mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1,1.0,1.0,10,41
,1,0.1,mag1,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,my actionable step acknowledge that,3,Mixed roster (Qwen 3.5 27B),mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1,1.0,1.0,10,37
1.0,nan,nan,mag1,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,i ll stick with my || ll stick with my micro-rule,1-2,Mixed roster (Qwen 3.5 27B),mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1,nan,nan,10,nan
1.0,nan,nan,mag1,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,i ll stick with my || my actionable step acknowledge that,1-3,Mixed roster (Qwen 3.5 27B),mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1,nan,nan,10,nan
