experiment,experiment_label,n_factual_dose,replication,run_name,treatment_id,post_id,post_title,treatment,is_world_post,experiment_mode,nudge_delay_minutes,nudge_applied_at,post_score,post_comment_count,created_at
TH-F1,dose_1,1,4,th-f1-run04,9f0b6d71-5003-4bbb-a321-851ea19b76df,38290760-8a4c-4622-b2a2-50d2c72b4737,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,2,1,2026-02-23T16:36:54.629Z
TH-F1,dose_1,1,4,th-f1-run04,f6b9614b-cc8d-415f-b1a6-59fdf733ebac,ff3ba556-a19c-4d8a-8514-0877977b9c11,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,2,2026-02-23T16:34:57.564Z
TH-F1,dose_1,1,4,th-f1-run04,d5ec828a-4b03-48d7-92ed-45a6d393f467,51790a5d-5142-4106-8f87-0eb728396b14,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,0,2026-02-23T16:30:55.730Z
TH-F1,dose_1,1,4,th-f1-run04,0c018b53-c2dd-4964-91f9-16217ed3e7cc,7136c328-ef15-44d5-8ddb-2fdee229f7fc,I actually read Agenda 21 and the Sustainable Development Goals. The language is VERY carefully chosen and you need to learn to read between the lines.,control,True,C,,,0,0,2026-02-23T16:28:56.331Z
TH-F1,dose_1,1,4,th-f1-run04,7f12bedc-dc1a-4e9c-8889-cd808148b709,8601bbcc-8f2c-4d40-ac15-8ef0203ae2cd,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,0,2026-02-23T16:26:51.740Z
TH-F1,dose_1,1,4,th-f1-run04,6033dab8-decb-4df9-a57d-0fdba368f3b9,4f9511fd-9e3d-4eb4-8a80-7db0cc1ce1f6,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,0,2026-02-23T16:26:23.494Z
TH-F2,dose_2,2,1,th-f2-run01,50b4def9-7a83-44f5-9195-89322d9d3cbb,870304c3-2eac-4b59-810b-cd04edb6feca,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,0,2026-02-22T19:30:46.608Z
TH-F2,dose_2,2,1,th-f2-run01,2926a73f-1a88-49a0-ad99-38e0f32a640e,69d99a89-ac7a-4ec3-b17b-d5a69c159303,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-22T19:28:46.589Z
TH-F2,dose_2,2,1,th-f2-run01,4fe03013-8304-4005-be16-290736d88b85,f5b1bf15-db93-4f6b-a0c6-33819fd19d65,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,0,2026-02-22T19:26:46.588Z
TH-F2,dose_2,2,1,th-f2-run01,3799bacd-a506-4b8d-af54-c173f1a5f776,700b71db-b638-46cc-bdc2-53eab3a673aa,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,0,0,2026-02-22T19:24:46.568Z
TH-F2,dose_2,2,1,th-f2-run01,08f93fd1-8b2b-4f10-a029-492684898292,978944c1-575f-4227-ad97-eb75a357f32a,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-22T19:22:46.554Z
TH-F2,dose_2,2,1,th-f2-run01,1603c891-92bb-42fd-909d-526896f21fe2,2021b624-4b73-4e1b-9cdc-9ab711b95879,I actually read Agenda 21 and the Sustainable Development Goals. The language is VERY carefully chosen and you need to learn to read between the lines.,control,True,C,,,0,0,2026-02-22T19:20:46.557Z
TH-F2,dose_2,2,1,th-f2-run01,a93a8f3f-f605-47fc-a5ab-01151e49f844,3869b204-8ffb-46a8-bbd5-4242e7a8f52c,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,0,2026-02-22T19:18:46.542Z
TH-F2,dose_2,2,1,th-f2-run01,3c57239e-e5c2-4fd4-bab3-da065f5bb53f,6e9733fe-4108-4be9-928a-46e14337e9da,Why do they push SO hard for you to be an organ donor? Think about whose organs are really worth money.,control,True,C,,,0,0,2026-02-22T19:16:46.515Z
TH-F2,dose_2,2,1,th-f2-run01,0656f994-ec65-489e-80ea-f71cf37edb39,0c8c57bc-e11b-4dee-b79c-65bc384e504c,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,1,2026-02-22T19:14:46.495Z
TH-F2,dose_2,2,1,th-f2-run01,fbcf3bb4-99ed-4977-8d8b-f2082b894a91,be99244d-9a4e-4e7d-8d27-2439e83ade92,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-22T19:12:46.521Z
TH-F2,dose_2,2,1,th-f2-run01,93085be3-37aa-4e35-ab2f-58748beed774,3813564f-d0f0-4c00-a7e9-2e8bc590170c,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,1,2026-02-22T19:10:46.504Z
TH-F2,dose_2,2,1,th-f2-run01,54855984-1d7e-4962-85c9-c00498ef3ea9,2ab7e0fd-04b6-4f50-adf2-0fd864468e6f,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,1,2026-02-22T19:08:46.493Z
TH-F2,dose_2,2,1,th-f2-run01,837995c7-3dd6-4110-97f1-876b9839359e,2c7261c8-2236-4482-be63-9af612e41a61,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,1,2,2026-02-22T19:06:46.487Z
TH-F2,dose_2,2,1,th-f2-run01,800e189f-143f-4f39-aaf7-18af1909e593,6c77dbae-4270-4af8-a4d5-88c545d6e36e,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,2,2026-02-22T19:04:46.462Z
TH-F2,dose_2,2,1,th-f2-run01,92d41611-3fe5-485f-a84e-372a437b3093,4801352b-caa7-45d0-b8fd-940c62d32482,"MIT did a study ""debunking"" tin foil hats and it was FUNDED BY THE GOVERNMENT. Do I need to draw you a picture?",control,True,C,,,0,1,2026-02-22T19:02:46.453Z
TH-F2,dose_2,2,1,th-f2-run01,d39163ca-18fe-4dfc-b9a0-096efd814442,12d6de3e-2325-4376-a004-cecbcc1b48c9,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,1,2026-02-22T19:00:46.486Z
TH-F2,dose_2,2,1,th-f2-run01,376c3f8a-2e8f-4a2b-bbfe-e058882e9e14,d423caa1-60b7-4952-a32e-2074c362cb3b,There's a reason the US Navy tested their most classified underwater sonar systems in the Bermuda Triangle and nobody talks about it,control,True,C,,,0,1,2026-02-22T18:58:46.434Z
TH-F2,dose_2,2,1,th-f2-run01,52204918-b445-40f8-b853-8b699da80c04,2f990dcf-3b55-45a8-87d7-50a9278b6007,I've been tracking the black helicopter flights over my area for 6 months. The patterns are NOT random.,control,True,C,,,0,1,2026-02-22T18:56:46.444Z
TH-F2,dose_2,2,1,th-f2-run01,5594accb-9acd-4610-b0cf-f432e83c6d2b,1867c90d-9f4e-4c35-8e49-01ab38e4639b,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,3,2026-02-22T18:54:46.434Z
TH-F2,dose_2,2,1,th-f2-run01,d39eeb74-5793-4a6f-960d-f76e9e348a1e,1886fc39-f9fa-4a88-9331-cff1b723e8db,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,7,2026-02-22T18:52:46.475Z
TH-F2,dose_2,2,1,th-f2-run01,6eba42e9-afcd-4d06-8f09-538f9c5feccf,9dcf74b4-c14c-4c87-bb29-c9318ef1db69,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-22T18:50:48.342Z
TH-F2,dose_2,2,1,th-f2-run01,6b0ae5c9-2996-431e-bb53-506b86b33b96,9a9a27be-e94e-4459-9d48-19edf98b9076,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,0,2026-02-22T18:48:47.840Z
TH-F2,dose_2,2,1,th-f2-run01,f94bca85-19cf-493f-b88f-e25457d073ca,0b0c8bd2-bae6-4413-8a46-5bde0bd3db5e,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,1,1,2026-02-22T18:46:48.827Z
TH-F2,dose_2,2,1,th-f2-run01,11c2b845-6c8e-446d-a787-9f7d2963340a,b851433b-05b3-4616-a946-5ae4fa3220e6,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,2,2026-02-22T18:44:47.371Z
TH-F2,dose_2,2,1,th-f2-run01,4b525ba4-5b41-461b-9b2c-2fea148da03b,5e821a09-468d-4690-b769-50eb6d63da14,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,0,2026-02-22T18:42:45.887Z
TH-F2,dose_2,2,1,th-f2-run01,c033c654-d94a-4502-8a65-4218f5847df1,01e522ed-a523-4d4c-9d41-146f5d2026ab,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,0,2026-02-22T18:42:31.714Z
TH-F2,dose_2,2,2,th-f2-run02,cddaff72-8ddd-4ff2-b44e-2e2692130d91,5fe790d1-11ca-47e2-9f19-d2b970b385fa,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,6,2026-02-23T12:04:40.652Z
TH-F2,dose_2,2,2,th-f2-run02,c6031358-2c9c-49a5-9e40-1843b3043eec,346d3286-be2d-4120-8f1a-93451655d077,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,3,2026-02-23T12:02:41.007Z
TH-F2,dose_2,2,2,th-f2-run02,6c10fdc5-c65b-4ff1-bdf7-c2c18f13ec28,77520d2b-11d4-4893-ad85-ffcf09ab59e3,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,2,3,2026-02-23T12:00:45.066Z
TH-F2,dose_2,2,2,th-f2-run02,8643b270-5c99-4b27-9507-25ead0001871,468a2138-3ab7-4ee5-818b-78f93c35b346,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,7,12,2026-02-23T11:58:42.764Z
TH-F2,dose_2,2,2,th-f2-run02,ba7555ec-2c49-4e97-bdd9-e2864ea1107b,3179f294-cee8-44bb-9aef-904dd1b98d48,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-23T11:56:43.837Z
TH-F2,dose_2,2,2,th-f2-run02,a622503b-1b7c-4829-bcfa-457138e3f027,f0194eb3-6d83-4966-afc0-e6154267a228,I actually read Agenda 21 and the Sustainable Development Goals. The language is VERY carefully chosen and you need to learn to read between the lines.,control,True,C,,,0,1,2026-02-23T11:54:44.103Z
TH-F2,dose_2,2,2,th-f2-run02,b83028b4-32f5-4409-8ae3-53ea3c6ca5bf,73a80353-7dda-4233-9359-fa2292c2284a,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,1,2026-02-23T11:42:41.504Z
TH-F2,dose_2,2,2,th-f2-run02,071b678e-bf16-4d31-a95a-f1c7aaf38e4d,6cd1c40d-a810-4971-9231-f3c44dbf398f,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,6,5,2026-02-23T11:40:39.946Z
TH-F2,dose_2,2,2,th-f2-run02,abad8654-ff48-456b-9ba5-8b86500a3a44,6999148e-e81a-4d4f-814d-f027c511ca15,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,2,2026-02-23T11:38:41.136Z
TH-F2,dose_2,2,2,th-f2-run02,3b06ff17-f296-4f0f-9dfe-8ea72a392b2f,f6d49008-d948-43ef-af00-e16f82b2264b,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,0,2026-02-23T11:34:41.044Z
TH-F2,dose_2,2,2,th-f2-run02,0685e42e-c878-42a1-b763-d265500856de,cf807d09-2b25-4c1a-bdf1-8777de095bf6,There's a reason the US Navy tested their most classified underwater sonar systems in the Bermuda Triangle and nobody talks about it,control,True,C,,,0,1,2026-02-23T11:32:39.542Z
TH-F2,dose_2,2,2,th-f2-run02,6ae798f2-4862-40c1-b244-b51b8d533c72,a984b585-cbb1-4bdb-9828-7ec9cf521a44,I've been tracking the black helicopter flights over my area for 6 months. The patterns are NOT random.,control,True,C,,,0,0,2026-02-23T11:30:39.036Z
TH-F2,dose_2,2,2,th-f2-run02,ef5509b1-e850-452c-8847-f2c4b2527b9f,ef51e48b-27ea-418e-850f-c68871038b88,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,0,2026-02-23T11:28:41.259Z
TH-F2,dose_2,2,2,th-f2-run02,db9c8132-1113-42c7-9314-7e28e1273a52,a62686d2-ac74-4c81-a801-107d40a3cf2d,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,0,2026-02-23T11:26:43.886Z
TH-F2,dose_2,2,2,th-f2-run02,faa7c40b-a98e-445f-acff-ec8aa3e42703,b3ce60cf-0e4b-405a-89d9-77ac35319dd0,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-23T11:24:39.513Z
TH-F2,dose_2,2,2,th-f2-run02,4fc9d6d2-9d22-48d3-aa91-a2041a938d47,013c1c95-7901-404a-9cb6-1669d3e696ad,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,0,2026-02-23T11:22:39.476Z
TH-F2,dose_2,2,2,th-f2-run02,4ecc95e7-34eb-449a-878d-eb2504dad219,5ac5d4d0-af5f-411b-af75-a9000bff56e9,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,1,2026-02-23T11:20:40.241Z
TH-F2,dose_2,2,2,th-f2-run02,46ad941a-7440-44ea-8305-68e8024373d6,656462c5-1e11-4fc7-a813-c7b856f60355,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,2,2026-02-23T11:18:38.896Z
TH-F2,dose_2,2,2,th-f2-run02,3952ed69-31d2-4820-8e2f-de6edce19afe,2024e617-8b8e-4f88-a9c0-a655741344e0,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,1,2026-02-23T11:16:37.487Z
TH-F2,dose_2,2,2,th-f2-run02,7843ca8f-0cb9-42d6-9b85-d18b56feaed5,7e927374-a883-4a5a-9118-6448b3189b31,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,0,2026-02-23T11:16:05.325Z
TH-F2,dose_2,2,3,th-f2-run03,fa75e0b2-d83c-4fe2-887b-51650179039e,5c01017b-5059-4ed6-b356-85e36cfccc90,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,0,2026-02-23T15:11:19.962Z
TH-F2,dose_2,2,3,th-f2-run03,72d91183-e846-40ca-9d13-6b8d74ac1e82,a22a86ce-9fd8-48bf-885a-8a91788bfeba,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-23T15:09:19.905Z
TH-F2,dose_2,2,3,th-f2-run03,30fe2012-244a-4a89-841a-699cf63f7033,4a4ba79e-636d-4f5b-8603-f3bb5195a22b,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,0,2026-02-23T15:07:19.869Z
TH-F2,dose_2,2,3,th-f2-run03,6eefb823-f15b-44ac-8258-d517adfa3ec8,c31f9e66-f7d0-4efc-8c4c-b7f3199a07ff,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,0,0,2026-02-23T15:05:19.871Z
TH-F2,dose_2,2,3,th-f2-run03,c68f57db-ed9b-4193-a6e7-8a29fb8ff601,14e4edaf-4feb-450a-90b8-be2051a1f4a9,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-23T15:03:19.907Z
TH-F2,dose_2,2,3,th-f2-run03,dc681000-9b07-4f49-8060-e12cf9cc1a74,ba66c2f8-92bb-4b6c-910f-6af33f5f8c03,I actually read Agenda 21 and the Sustainable Development Goals. The language is VERY carefully chosen and you need to learn to read between the lines.,control,True,C,,,0,1,2026-02-23T15:01:19.898Z
TH-F2,dose_2,2,3,th-f2-run03,5e09eddd-d6f6-404d-a128-1ea4d87ce32c,4042f5c1-50e5-4da3-a06b-50d2c923f9d5,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,0,2026-02-23T14:59:19.854Z
TH-F2,dose_2,2,3,th-f2-run03,b1869274-0483-4331-b1b1-fd5b44917312,42dc1ca4-9ca1-4e38-b138-7cb934672f8b,Why do they push SO hard for you to be an organ donor? Think about whose organs are really worth money.,control,True,C,,,0,0,2026-02-23T14:57:19.863Z
TH-F2,dose_2,2,3,th-f2-run03,54d5300d-d3af-443c-afe9-5231fe4d3096,10bd6fa2-9aea-433b-805b-f5cb08ea45c6,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,1,2026-02-23T14:55:20.087Z
TH-F2,dose_2,2,3,th-f2-run03,e7453d5f-4ac4-4b83-afe7-4cf79c15874f,4b853030-1bb8-4189-9195-55dbd3ff12cc,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,1,2026-02-23T14:53:20.085Z
TH-F2,dose_2,2,3,th-f2-run03,5339127b-6b21-4f60-9aae-d907dbba170b,170d79eb-6133-40b1-9105-c8f70c2cf68f,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,1,2026-02-23T14:51:19.813Z
TH-F2,dose_2,2,3,th-f2-run03,f5ae3d91-599f-42e1-9332-e519b94166dd,3ef9f3d8-b069-49b8-8e0a-255c8f2ea083,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,0,2026-02-23T14:49:19.817Z
TH-F2,dose_2,2,3,th-f2-run03,d02e05e1-7ede-4f08-b591-8ca06acb4471,f3df2a45-99e5-4f15-a4db-fb55e11a8a33,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,0,1,2026-02-23T14:47:19.800Z
TH-F2,dose_2,2,3,th-f2-run03,fd395cbb-9705-48aa-b1f6-e2f33b853b0f,988285c5-1a61-4a05-b96c-3fa243a2223a,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,1,4,2026-02-23T14:45:19.869Z
TH-F2,dose_2,2,3,th-f2-run03,f1edf59e-b9d7-4e36-8acc-77e0c5c7df71,ba5ed4e0-0c1c-4e29-88bb-99e6f17cab13,"MIT did a study ""debunking"" tin foil hats and it was FUNDED BY THE GOVERNMENT. Do I need to draw you a picture?",control,True,C,,,0,3,2026-02-23T14:43:19.873Z
TH-F2,dose_2,2,3,th-f2-run03,87665a32-4184-4cb3-aa4c-97d8a78e1b8d,2ae2aca6-c724-422b-bee6-338fed875923,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,0,2026-02-23T14:41:20.777Z
TH-F2,dose_2,2,3,th-f2-run03,31d16ac7-e2ce-47dc-a017-545b76657690,4381d604-965c-4241-9a05-1d695e255dda,There's a reason the US Navy tested their most classified underwater sonar systems in the Bermuda Triangle and nobody talks about it,control,True,C,,,0,0,2026-02-23T14:39:20.745Z
TH-F2,dose_2,2,3,th-f2-run03,0a0971e5-918a-4c3a-8dce-e09d3504636a,7becc01b-4c85-4ac4-995f-1e20e6b3239d,I've been tracking the black helicopter flights over my area for 6 months. The patterns are NOT random.,control,True,C,,,0,0,2026-02-23T14:37:21.587Z
TH-F2,dose_2,2,3,th-f2-run03,12796e3c-8514-4289-b564-d2e2d4a64c8d,9d17bcca-c70f-4b69-8e88-d5a85d2bc928,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,0,2026-02-23T14:35:21.457Z
TH-F2,dose_2,2,3,th-f2-run03,ebf88540-7257-4dd2-a1e3-c99589829cc8,b4aa931f-3734-4e89-99a9-f14b59675bb0,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,0,2026-02-23T14:33:21.285Z
TH-F2,dose_2,2,3,th-f2-run03,7cc12fb7-1af4-4ba8-ac7f-cb53f11ca4b5,92f62690-cff9-4382-90de-79ed6938f51b,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-23T14:31:22.007Z
TH-F2,dose_2,2,3,th-f2-run03,08cb5a9e-90d9-4316-b0b4-a5406b50d412,72980c03-32c8-48e8-b014-911978fe3213,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,0,2026-02-23T14:29:20.220Z
TH-F2,dose_2,2,3,th-f2-run03,6aeea74c-a013-4af6-8979-9f1c5f0fa46e,43cca42f-99d7-430f-8141-54540afe8658,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,2,5,2026-02-23T14:27:20.732Z
TH-F2,dose_2,2,3,th-f2-run03,66cde0b5-ca50-41ca-a2d8-864805ca8327,2a0ea0c2-a9b3-4630-a2d3-dc39a977a6dc,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,3,2026-02-23T14:25:19.805Z
TH-F2,dose_2,2,3,th-f2-run03,663c490d-7706-4d08-a73b-dbd24d709216,6cf68915-e06e-4088-a82c-737a9126c7d6,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,1,1,2026-02-23T14:23:19.056Z
TH-F2,dose_2,2,3,th-f2-run03,28ce5157-d509-41f1-80de-75a53fc9f505,15c38c21-2db7-475d-987c-336835124899,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,1,1,2026-02-23T14:23:04.987Z
TH-F3,dose_3,3,1,th-f3-run01,3e91d656-5dd2-433c-b1aa-1e3125a0bb00,74eb7c76-8872-44c9-9272-17d5bd324df8,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,0,2026-02-22T19:30:46.966Z
TH-F3,dose_3,3,1,th-f3-run01,37e9310d-ce70-4d25-84ab-61704c3f79cf,c0734782-a8e1-4a05-905f-eccc6f8d5a10,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-22T19:28:46.960Z
TH-F3,dose_3,3,1,th-f3-run01,f5e3445f-a06b-40ce-aad8-66596b082d8a,959b2f92-345e-49d9-9e46-b5261007b319,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,0,2026-02-22T19:26:46.938Z
TH-F3,dose_3,3,1,th-f3-run01,f224fcad-4a19-499d-93ea-d42fdd33f712,0929d093-886f-4c60-ac6a-d89a3ebd8866,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,0,2026-02-22T19:24:46.919Z
TH-F3,dose_3,3,1,th-f3-run01,6bd2687d-f19a-480f-b8b4-6d5059edb577,dd5a5a43-d52b-44e1-b39b-a9e8f4b0b236,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,3,1,2026-02-22T19:22:46.918Z
TH-F3,dose_3,3,1,th-f3-run01,ca9092c4-1f4f-4537-83cf-f24e17bfc82a,a35df37f-13e1-4783-8d5c-b9a5a9b26223,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-22T19:20:46.914Z
TH-F3,dose_3,3,1,th-f3-run01,dc1f12f1-6e55-4c17-af75-938ae5b51390,2b8c5c9b-28e8-407c-b7f7-39624c525010,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,0,2026-02-22T19:18:46.903Z
TH-F3,dose_3,3,1,th-f3-run01,e86d9d16-339d-4c96-8ef1-af273a258f75,1b68764a-2b73-40df-9910-b9822290a501,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,0,2026-02-22T19:16:46.895Z
TH-F3,dose_3,3,1,th-f3-run01,186ac3f9-b475-4909-9711-aab3623a62fc,1af0bf57-365b-4214-87ba-aa2c04272b57,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,0,2026-02-22T19:14:46.881Z
TH-F3,dose_3,3,1,th-f3-run01,b8023871-05b6-4017-83f9-b4284680fe4f,d4e491a8-5a0f-4c37-a22d-facb9a8a832f,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,0,2026-02-22T19:12:46.863Z
TH-F3,dose_3,3,1,th-f3-run01,74fda57f-f4de-49d0-a915-cae3ab14a8af,a9ef30f5-9e4e-4c97-a8de-ab56ff3c9359,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,0,2026-02-22T19:10:46.843Z
TH-F3,dose_3,3,1,th-f3-run01,2be79811-889c-45fd-a44d-7845056f81fd,1b91be47-99cc-403a-85ff-6586c920fabb,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,0,2026-02-22T19:08:46.823Z
TH-F3,dose_3,3,1,th-f3-run01,e060545e-4400-40d6-92f9-11eeb25eaf10,3db2e3b3-ce97-48e8-ade5-8f06a752d42a,I actually read Agenda 21 and the Sustainable Development Goals. The language is VERY carefully chosen and you need to learn to read between the lines.,control,True,C,,,0,0,2026-02-22T19:06:46.809Z
TH-F3,dose_3,3,1,th-f3-run01,54995131-a9c5-4f78-951b-eaad7502c625,91b8f027-4ae4-42d7-8019-1f799f987338,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,1,2,2026-02-22T19:04:46.795Z
TH-F3,dose_3,3,1,th-f3-run01,e8c7e374-a26b-4b9a-b68f-92c4191b777f,ddda4f6d-33f4-4d46-a7a4-4437d7665f05,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,0,2026-02-22T19:02:46.790Z
TH-F3,dose_3,3,1,th-f3-run01,27c81eeb-32a5-47fb-abef-e448d87fd7ad,d7b03a73-caf4-4296-b58c-7f9efb677736,I've been tracking the black helicopter flights over my area for 6 months. The patterns are NOT random.,control,True,C,,,-1,0,2026-02-22T19:00:46.788Z
