row_uid,novelty,semantic_repetition,frame_convergence,consensus_conformity,template_rigidity,collapse_index,judge_model,run_uid,run_id,model_display,condition,validation_window,minutes_elapsed
5d62cec2679e558694bbc29fd1cce0a778d546f3,2,4,5,5,2,4.0,google/gemini-3.1-flash-lite-preview,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,early,8.9899
d6fea914377dca774887f4ad3453625c5f06e550,2,4,5,5,3,4.2,google/gemini-3.1-flash-lite-preview,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,early,9.3594
25f87091569e9d8c204287155f3bde5acd7cdb60,2,4,5,4,3,4.0,google/gemini-3.1-flash-lite-preview,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,48.468
beb2b7cf8174417cd639af0086ce5c410e374b10,2,4,5,5,3,4.2,google/gemini-3.1-flash-lite-preview,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,48.9607
77f08f4b8bac501784dd97ddf1714df28fc20e23,1,5,5,5,4,4.8,google/gemini-3.1-flash-lite-preview,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,52.9695
1bedfe99c1f01ce5c71aafcc722a8e456985fd79,1,5,5,5,4,4.8,google/gemini-3.1-flash-lite-preview,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,55.64
412682ce39d0a87bb1e35f23687aba0919074d6e,2,4,5,4,3,4.0,google/gemini-3.1-flash-lite-preview,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,59.6286
6b926dfbb34481539f78447ea57c454f2aea6234,1,5,5,4,3,4.4,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,early,6.0291
a9a36640bcbe5bffd34602b6555d0bbda720c364,2,4,5,4,4,4.2,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,late,51.6932
aa5b3d959d27fc78452f877a7d793863e81b1d4e,1,5,5,5,5,5.0,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,late,50.2472
a7b77440b4707ffa1a28b5701936fc5df4e59322,2,5,5,4,4,4.4,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,early,6.8986
72e2d2cb9ee5432de6032887caafbd0d7ddecd8d,1,5,5,4,4,4.6,openai/gpt-5.5,6d3e2805af6653babf2fedb85ca20790cd830d58,ec-mag25-run04,GPT-5,mag25,late,48.6218
47d02270ee9421e28afc166627dd88ed9ea0fa27,1,5,5,5,4,4.8,openai/gpt-5.5,852f26a14ae81926ea3105598ca9785c486f6611,ec-mag25-n10-run01,Kimi K2.5,mag25,late,47.1313
2ac3de3b5302f4caf51378e6a32228c14563d1d6,1,5,5,4,5,4.8,openai/gpt-5.5,b068c4711834243dbb5129c3f6e17813ea019027,ec-mag5-run04,GPT-5,mag5,late,46.8299
0272c200f13f6a1baad8ba1136173f5de0631eb2,2,5,5,5,5,4.8,openai/gpt-5.5,b068c4711834243dbb5129c3f6e17813ea019027,ec-mag5-run04,GPT-5,mag5,late,45.7258
2fe60cf426f117e04ba233446032ab3b61374682,1,5,5,5,4,4.8,openai/gpt-5.5,b7fe33911b2613a99c1eaed241b2bacfe46af515,ec-mag5-n10-run01,Gemini Flash Lite,mag5,late,50.9921
d34d66a374257178dc8a26ff31d2ab99d5fb2479,2,4,5,5,3,4.2,openai/gpt-5.5,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,ec-mag1-n10-run01,Gemini Flash Lite,mag1,early,13.142
b5d53b8a3c1ff260eb10b57719c3f0638cbec046,2,5,5,4,4,4.4,openai/gpt-5.5,f6a9af6b0a8c242dfd9a45a69e65095585df6073,ec-mag25-n10-run01,GLM-5,mag25,early,8.9975
fab8a9cd4b3e3b55793c9b3117215f3cc9a6ed3a,1,5,5,5,4,4.8,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,late,49.2858
59f18ad735d4721651cc4a3699c10d657c6dc1c6,2,4,5,4,4,4.2,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,late,51.2743
16c166b885ba5ac8c956c25f6baec5560e207449,2,5,5,4,4,4.4,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,early,14.1258
317853e1d3bf9dc45cea49696ccb6d857ffee4d6,1,5,5,5,4,4.8,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,early,14.9974
6ab9287ccd94c4d068afd8d402ba76d76a0a61af,2,5,5,5,4,4.6,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,early,8.4302
4b5035de43a5febf29efb674e670a4c1b2f7c502,3,4,5,2,2,3.2,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,early,11.8094
f87cbf0f15e94f8840ca58032616afac6a940578,2,4,5,5,3,4.2,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,early,8.1567
19209ffcabcfded8c36e6c3beed14c836b34ddf8,1,5,5,5,4,4.8,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,late,49.8367
e595add982dc8de1aa84d7dcbb43170b1b14c227,1,5,5,5,4,4.8,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,late,51.8854
6fe60a446ba292c56df8894be7c8226a9f80b4e5,1,5,5,5,5,5.0,openai/gpt-5.5,05377070212bd282b603e8ff525b5f27999e1b5a,ec-dom-tech-n10-run01,Gemini Flash Lite,dom-tech,late,52.2959
8391310592e5ca480e9bd72102c268153e8bcbaa,1,5,5,5,5,5.0,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,early,9.4065
36bed018286706cdb3a16882387ca8606159b1a8,2,4,5,4,2,3.8,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,early,3.6914
9f5846a2c5ecef1b5139d6644c3bcd67301e892c,2,5,5,4,3,4.2,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,early,1.5986
e04718941415abb05c4d2664d0c2b37fb95374c1,1,5,5,4,5,4.8,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,early,11.5402
4c24f784af3d1a0cb99ddb3b3621adc5e4d3878f,1,5,5,4,4,4.6,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,early,11.1007
1724ce466278c0ea4a4a115c3d935c9268972693,2,5,5,4,4,4.4,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,late,47.5763
fa79d44c1a86a895d192c04a06839215c1fae5eb,1,5,5,4,4,4.6,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,late,48.9305
12c9b26f132aff03a88fae35b23007dd2cf1924e,1,5,5,5,5,5.0,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,late,53.7471
db0f38b458e38d81437ea701d55b49ce3ca6d4fb,1,5,5,5,5,5.0,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,late,52.8693
2622f14f7e7b16b82e5876b320891fa9a5ae1048,3,4,5,3,2,3.4,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,early,2.5914
5627b479abe03cf4277155a13f4144c322959b0f,2,5,5,4,4,4.4,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,early,1.8358
aeee6d769fc5c7fc6c01299fbf5e9cdbf5abd960,3,4,5,4,3,3.8,openai/gpt-5.5,071b1111ea14702baa81d46e561002e9e8421824,ec-mag1-run04,GPT-5,mag1,late,54.9276
8d0c543213fedba8c32b83d6532ded54cc3aa7a5,1,5,5,5,3,4.6,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,early,8.9915
bc1164b463c1aa3b9427ea9d8f02e5eb772c28ee,1,5,5,5,3,4.6,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,early,7.5188
d41474203984934b65289b67cd0fd15cbd8426ef,2,5,5,5,4,4.6,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,early,11.353
aac6fe321a82c350226101440b312f838eac445d,1,5,5,4,4,4.6,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,late,47.2427
accdc3abea0dde2e54667548f60b4e0857c85573,2,5,5,5,4,4.6,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,late,49.778
ad26cc3a1660ca33d02a9462ad0d5cdd87a7a8fe,2,5,5,4,4,4.4,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,late,53.6134
2e73c0bd044e769c067f8bd63b7623e900d7c761,2,5,5,5,4,4.6,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,late,53.2676
22b99179822c709a910f5aa03a1a54f1a88642d1,2,4,5,4,4,4.2,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,early,1.4206
5d62cec2679e558694bbc29fd1cce0a778d546f3,3,4,5,4,3,3.8,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,early,8.9899
77f08f4b8bac501784dd97ddf1714df28fc20e23,1,5,5,5,5,5.0,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,52.9695
84fe2a2bdbfc53b97dd454abadfb7553216abadb,2,5,5,5,4,4.6,openai/gpt-5.5,0e810c3a077d74956348bd4b33566f4e5e61696a,ec-dom-tech-n10-run01,Kimi K2.5,dom-tech,late,54.6546
77c7f1714d458a236f18472fccd91c6d4b49e3cb,2,4,5,4,2,3.8,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,early,8.0866
c0cfb495ddf999339bbe959b91e5e1d30d5632f4,1,5,5,4,4,4.6,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,early,8.947
d6fea914377dca774887f4ad3453625c5f06e550,2,5,5,5,4,4.6,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,early,9.3594
beb2b7cf8174417cd639af0086ce5c410e374b10,1,5,5,5,4,4.8,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,48.9607
25f87091569e9d8c204287155f3bde5acd7cdb60,1,5,5,4,4,4.6,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,48.468
1bedfe99c1f01ce5c71aafcc722a8e456985fd79,1,5,5,5,5,5.0,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,55.64
c9760ad896bda71a1fcced7559dd7ffecdfe0016,1,5,5,5,4,4.8,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,early,9.4323
d039bde80c5affe3a694356db8dbc766a8c7a8de,2,5,5,4,2,4.0,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,early,5.4018
2d741f20dbd1ba64b3c2b28ef947759625abf87e,2,4,5,4,3,4.0,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,early,9.2634
9007c1bcb10357cf8438abf07627e5624f965b1a,1,5,5,4,2,4.2,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,late,45.8965
412682ce39d0a87bb1e35f23687aba0919074d6e,2,5,5,4,3,4.2,openai/gpt-5.5,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,ec-mag5-n10-run01,Kimi K2.5,mag5,late,59.6286
81c9828e6a26cc538bb47144e6b8807749eb1eb1,2,5,5,4,3,4.2,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,early,5.6887
e0972d763b052f66283947b5a1cd62f4bf89f4e9,2,5,5,4,3,4.2,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,late,51.8452
c0e7a720693925cfd4b0b9198a69c14f72eac1d1,3,4,5,2,2,3.2,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,early,6.6201
a938d3123239b86aa17805d7123bfaf0e3bce024,1,5,5,4,3,4.4,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,late,46.5878
57caaaf63962cdf90a8feae2041a66dc324403e2,1,5,5,5,3,4.6,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,late,51.9209
04154f0c1c93808bbe7f793e1a9dbef71adcef91,1,5,5,5,3,4.6,openai/gpt-5.5,4066c2db36af714648d91e123bd873596c77975c,ec-dom-agi-n10-run01,Gemini Flash Lite,dom-agi,late,50.7829
8fa40a4483f0e05cf981ef1aa4272b546b0df50a,1,5,5,5,4,4.8,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,early,4.3688
6dd65c57876a29d468ee99b377c903b602e2bcae,2,4,5,4,2,3.8,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,early,1.5035
2aecfad768f1e4db0556f93d5b66f3c09b843696,1,5,5,4,1,4.0,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,early,10.7251
4b279330db8e4395844817bed63aaf2464ecdc75,2,4,5,4,2,3.8,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,early,4.8447000000000005
289646a535d0b8203fb3b495a17f54dc20adab03,2,4,5,4,4,4.2,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,late,56.0032
f421c1b302dadafa78baa88263d1160ffee5c259,2,5,5,4,4,4.4,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,late,51.6309
ff413cf5cf8f9d608114fdd5bdec32053af92385,1,5,5,4,3,4.4,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,early,1.027
8566d0bc9794069136284c6f0955190669c272b1,1,5,5,5,5,5.0,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,early,4.8694
39107d719de7d3cfdbfc16c7c8524667dc5611c3,1,5,5,5,5,5.0,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,early,8.6168
9aca1bfa0f733cd763a4e03e4bf3398f48764a81,1,5,5,4,5,4.8,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,early,10.7938
b4b967d39893f3cfffaf617cfcf352d28a615033,1,5,5,5,5,5.0,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,late,45.046
cc7b84854ebe0c43934284484801e5a3a03c674f,2,5,5,4,4,4.4,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,late,50.9942
2f20e4d96379cb61141d425c4545b9f2a5bb87e6,1,5,5,4,4,4.6,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,late,45.3423
9b830f4ad33bdcb76f9fc56b187e7b22503c6b7e,2,4,5,3,2,3.6,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,early,6.5194
b3ac3144265af36de7b975b904d2000f6defb30a,1,5,5,4,4,4.6,openai/gpt-5.5,52cbe1b58dae376873d521996f9f08f26579623f,ec-mag0-run04,GPT-5,mag0,late,55.0374
7f9264bc900fba524d2a8d4b59a2647e0e85bc3e,1,5,5,5,5,5.0,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,late,51.4815
a7ddc04264f04cefd8bd70ed0997c3d70bcd9884,1,5,5,4,4,4.6,openai/gpt-5.5,558bbf089edf8ec148df65fb11c452f9dbe7425d,ec-dom-tech-run04,GPT-5,dom-tech,late,52.3292
dd4901bb7f73205aee092aa771dff1a03e24c858,2,4,5,4,3,4.0,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,early,2.1545
fac1b77e6b0eb2610243b3ff062ea780586b055b,2,5,5,4,4,4.4,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,early,0.3014
b07eecee611e83bb62c1cd4983673d1db9b2dd58,3,4,5,4,5,4.2,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,early,3.2129
4815f49e8138d4503ac6d8844dac23519d0d679c,4,3,4,2,3,2.8,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,early,1.0617
109df39eb5a66cf7bdc4dc4ddb1a1dd2f68c6c33,1,5,5,4,5,4.8,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,late,45.2311
444d0f9d96c101d543b94b5fd0b4c01e93d9e183,1,5,5,4,4,4.6,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,late,46.1577
93dbf844e9e61c7c441ddbb5a45a96aa9a1f0fb7,1,5,5,5,4,4.8,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,late,54.17
6c1bb35ed32694567691ac76ae8fde4a692dd78b,2,5,5,4,4,4.4,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,late,51.85
659ec4987a69fcce3943f2238ae4515fc674e273,2,4,5,4,3,4.0,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,early,8.8973
164b04a73c00afded063cf590b6a6fde91825af7,2,4,5,4,3,4.0,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,early,11.9092
0a5d84b6f61eddfad9c08d397236f98d099f0aa6,2,5,5,4,4,4.4,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,early,2.3702
9620452ccaedc0ebf0d6d5da0d1d0e63484d4108,2,5,5,4,4,4.4,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,early,14.7971
27c8c34673c5cb3ffd773d11d0fc675d33508451,1,5,5,4,5,4.8,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,late,47.1533
2db9f29d2b12ec89976c56e67274515d0d2bbc34,2,5,5,4,3,4.2,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,late,48.2916
bde8955999731c93b44ab2444471ab0110743b10,2,4,4,4,3,3.8,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,late,53.4963
3f2a3fe9efe313c9d949f857fb74214e1572030f,2,5,5,5,3,4.4,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,late,48.0688
226f90d1c280dd9dad3ad518caf5800a125f923b,1,5,5,4,4,4.6,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,late,49.0883
205ad883fa8fd80e50596b4240bbe19e48dfa798,1,5,5,4,4,4.6,openai/gpt-5.5,5b9f012b18953905b1a247a07318da194aa56ee9,ec-dom-agi-n10-run01,GLM-5,dom-agi,late,50.4794
a86965fe4d0d314b94ce4d60bc5a4a08fb200b9b,1,5,5,5,4,4.8,openai/gpt-5.5,5a3139019e30ef5344c4f09f69968cf1d93292a0,ec-dom-agi-run04,GPT-5,dom-agi,early,3.0541
5ee8e033b2f1cc02509b91195494e93bfe35894d,2,4,5,4,3,4.0,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,early,9.3661
e2ce89b92f3619fa053afcc02fd31438a9f5da0f,2,5,5,4,4,4.4,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,early,1.6727
8f4b2b99f4081864fb368ebc6d32b386242ebed2,1,5,5,5,5,5.0,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,late,47.301
77339e8b201c1db00c36151e8115a71ea2ba89da,1,5,5,4,5,4.8,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,late,45.3811
b5b8c8dceb0861c8192557d4d914b5770a83b756,2,4,4,2,3,3.4,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,early,13.8567
b2e1cfbdbd87ecb0e879a0f23e876e00ec6a0ae9,1,5,5,5,4,4.8,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,late,53.5733
ed60bb66850818257c937f32eec8106122c36503,1,5,5,5,5,5.0,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,late,50.4552
87eb350c1670b106f0147b41297ae493cfec4099,1,5,5,5,5,5.0,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,late,55.4947
d808c2e4e313d82d2b50585b053765d856186734,2,4,5,5,3,4.2,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,early,5.1237
1ac94e0604e05188b0e26e529af080e554336f24,2,4,5,4,3,4.0,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,early,8.2758
38be8eb9db7efc569fcc662defaf51be95513553,3,4,5,4,3,3.8,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,early,5.7339
03ef0361d4456d16661b001a13b16a71647e7ec8,2,4,5,4,3,4.0,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,early,10.9909
86d530e4de5fba45020af917f3eadc58e26fe860,1,5,5,5,4,4.8,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,late,45.2918
b390a79e143b30f4e3d4525df73fcac8f3a8e0b4,2,4,5,4,4,4.2,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,early,11.734
3e83aa751ab22b493cbf4a59b118ea0d8c64adbf,1,5,5,4,5,4.8,openai/gpt-5.5,622f84977711e3c80802f4c0c0518fa5730ddbe0,ec-dom-agi-n10-run01,Kimi K2.5,dom-agi,early,14.593
ee2128703b7d7510a83d2c13c72622f2d2e87526,1,5,5,5,5,5.0,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,late,49.6636
d679234ab22a20630bfe237fd3c45091389af1c4,1,5,5,5,4,4.8,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,late,47.4412
3812383a21d4967cf61b13abb82635423200f1b2,1,5,5,5,4,4.8,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,late,45.5494
3437aae8429871dac92dbe116df93417b9905904,2,5,5,4,4,4.4,openai/gpt-5.5,6336340d7b86d78a9e57368308f8d13d132bf5c7,ec-mag5-n10-run01,GLM-5,mag5,late,51.4973
0a496ba30926cdb06338dbe5360b2f79c9d17c5c,2,4,5,4,4,4.2,openai/gpt-5.5,6d3e2805af6653babf2fedb85ca20790cd830d58,ec-mag25-run04,GPT-5,mag25,early,2.003
6c0839a642424a33ccb6c66ccbd48ee20c1d82d7,2,5,5,4,4,4.4,openai/gpt-5.5,6d3e2805af6653babf2fedb85ca20790cd830d58,ec-mag25-run04,GPT-5,mag25,early,2.8446
